"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","All cases - Data quality","Completeness Gender","%","2008","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","BE","Belgium",0.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","EU_EEA31","EU/EEA",90.814558000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","EU28","EU",90.814558000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","RO","Romania",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2009","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","DE","Germany",99.831932770,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","EU_EEA31","EU/EEA",99.938347000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","EU28","EU",99.938347000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","RO","Romania",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2010","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","EU_EEA31","EU/EEA",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","EU28","EU",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2011","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","BE","Belgium",0.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","DE","Germany",99.675324670,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","EU_EEA31","EU/EEA",93.713813000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","EU28","EU",93.553859000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","HR","Croatia",0.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2012","UK","United Kingdom",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","DE","Germany",99.885974910,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","EU_EEA31","EU/EEA",99.681782000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","EU28","EU",99.674399000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","HR","Croatia",0.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2013","UK","United Kingdom",99.299474600,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","DE","Germany",99.839743580,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","EU_EEA31","EU/EEA",99.665551000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","EU28","EU",99.651365000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","HR","Croatia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","NL","Netherlands",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2014","UK","United Kingdom",98.670212760,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","BE","Belgium",99.074074070,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","DE","Germany",99.723374820,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","EU_EEA31","EU/EEA",99.095022000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","EU28","EU",99.053030000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","NL","Netherlands",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2015","UK","United Kingdom",95.981087470,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","EU_EEA31","EU/EEA",99.964551000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","EU28","EU",99.963728000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","HR","Croatia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","IT","Italy",99.056603770,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","NL","Netherlands",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2016","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","EU_EEA31","EU/EEA",99.654491000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","EU28","EU",99.648241000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","IS","Iceland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","NL","Netherlands",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","SE","Sweden",99.056603770,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2017","UK","United Kingdom",98.709677410,""
"Dengue","Travel-associated cases","Reported cases","N","2008","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","CZ","Czech Republic",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","DE","Germany",272.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","EU_EEA31","EU/EEA",356.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","EU28","EU",356.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2008","FR","France",56.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","HU","Hungary",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","IT","Italy",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","SE","Sweden",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","SI","Slovenia",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2008","UK","United Kingdom",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","CZ","Czech Republic",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","DE","Germany",296.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","ES","Spain",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","EU_EEA31","EU/EEA",386.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","EU28","EU",386.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2009","FR","France",64.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","IT","Italy",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","PL","Poland",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","SE","Sweden",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","SI","Slovenia",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009","UK","United Kingdom",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","AT","Austria",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","CZ","Czech Republic",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","DE","Germany",595.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","EU_EEA31","EU/EEA",1285.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","EU28","EU",1285.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2010","FR","France",594.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","HU","Hungary",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","IT","Italy",51.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","LU","Luxembourg",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","LV","Latvia",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","MT","Malta",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","PL","Poland",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","SE","Sweden",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","SI","Slovenia",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2010","UK","United Kingdom",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","CZ","Czech Republic",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","DE","Germany",288.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2011","ES","Spain",0.000000000,""
